,Rxn_Name,index,SMILES,MW,IE,AMW,frac_sp3,heavy_atom,NH_OH,aromatic_heter,aromatic_ring,h_accept,h_donot,num_heteroatom,num_rotable,num_aliphatic,aliphatic_heter,aromatic_C,aliphatic_C,saturated_C,saturated_heter,saturated_ring,asphere,MaxPartialCharge,MinPartialCharge,numvalence,numradical,RadiusOfGyration,spherocity,Halide,Halide Ionic Radius,Halide Ionization Energy (eV),Halide Electron Affinity (eV),Halide Pearson Hardness (eV),Halide Mulliken Electronegativity (eV),Halide Pauling Electronegativity (Neutral Atom),Number of Electrons,Atomic Mass,Charge,index,Ion,Form 2D Perovskites?,Metal Ionization Energy (kJ/mol),Metal Electron Affinity (kJ/mol),Metal Pearson Hardness (eV),Metal Mulliken Electronegativity (eV; ionic),Metal Pauling Electronegativity (atomic),No.Electrons,Valence d electron count,Ionic Radius
1042,Cu++ + Br + N=C(N)N,34,N=C(N)N,141,8,8,0,4,5,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0.182528002,-0.370333532,24,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1043,Cu++ + Br + CNN,34,CNN,141,8,8,1,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,-0.001724682,-0.271721759,20,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1044,Cu++ + Br + CCCCC(CC)CN,34,CCCCC(CC)CN,137,8,7,1,9,2,0,0,1,1,1,5,0,0,0,0,0,0,0,0,-0.004896613,-0.330197569,56,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1045,Cu++ + Br + CCCCCC(C)[NH3+],34,CCCCCC(C)[NH3+],137,8,7,1,8,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0.081456692,-0.355360388,50,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1046,Cu++ + Br + CCCC(C)[NH3+],34,CCCC(C)[NH3+],137,8,7,1,6,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.081446431,-0.355360538,38,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1047,Cu++ + Br + CCC(C)[NH3+],34,CCC(C)[NH3+],137,8,7,1,5,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.081189694,-0.355369192,32,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1048,Cu++ + Br + c1c[nH]c(-c2ncc[nH]2)n1,34,c1c[nH]c(-c2ncc[nH]2)n1,0,0,0,0,10,2,2,2,2,2,4,1,0,0,0,0,0,0,0,0,0.173037782,-0.342038043,50,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1049,Cu++ + Br + c1ccc2[nH]cnc2c1,34,c1ccc2[nH]cnc2c1,107,8,7,0,9,1,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0.093137062,-0.344596587,44,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1050,Cu++ + Br + NCc1cccnc1,34,NCc1cccnc1,143,8,8,0.166666667,8,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0.03122443,-0.326449146,42,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1051,Cu++ + Br + CN(C)CCN,34,CN(C)CCN,137,8,7,1,6,2,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0.009849444,-0.329198963,38,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1052,Cu++ + Br + CNCCCNC,34,CNCCCNC,0,0,0,1,7,2,0,0,2,2,2,4,0,0,0,0,0,0,0,0,-0.003982605,-0.319703372,44,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1053,Cu++ + Br + CCC(CN)N(C)C,34,CCC(CN)N(C)C,137,8,7,1,8,2,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0.020920344,-0.328915623,50,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1054,Cu++ + Br + NCCCC(=O)O,34,NCCCC(=O)O,142,8,8,0.75,7,3,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0.302889124,-0.481229794,42,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1055,Cu++ + Br + NCCc1c[nH]cn1,34,NCCc1c[nH]cn1,107,8,7,0.4,8,3,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0.092256063,-0.35090408,44,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1056,Cu++ + Br + NCCc1cccc(N)c1,34,NCCc1cccc(N)c1,137,8,7,0.25,10,4,0,1,2,2,2,2,0,0,1,0,0,0,0,0,0.031625371,-0.39872071,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1057,Cu++ + Br + NCCC1=CCCCC1,34,NCCC1=CCCCC1,137,8,7,0.75,9,2,0,0,1,1,1,2,1,0,0,1,0,0,0,0,-0.003994597,-0.330154629,52,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1058,Cu++ + Br + NCC(F)F,34,NCC(F)F,137,8,7,1,5,2,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0.250171256,-0.325486895,32,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1059,Cu++ + Br + NCC(F)(F)F,34,NCC(F)(F)F,137,8,7,1,6,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0.400388257,-0.322752642,38,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1060,Cu++ + Br + Cc1ccc(CCN)cc1,34,Cc1ccc(CCN)cc1,137,8,7,0.333333333,10,2,0,1,1,1,1,2,0,0,1,0,0,0,0,0,-0.003669807,-0.330142607,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1061,Cu++ + Br + NCCc1ccc(Br)cc1,34,NCCc1ccc(Br)cc1,137,8,7,0.25,10,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.017495178,-0.330142607,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1062,Cu++ + Br + NCCc1ccc(Cl)cc1,34,NCCc1ccc(Cl)cc1,137,8,7,0.25,10,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.040568355,-0.330142607,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1063,Cu++ + Br + NCCN1C=CC=CC1,34,NCCN1C=CC=CC1,137,8,7,0.428571429,9,2,0,0,2,1,2,2,1,1,0,0,0,0,0,0,0.035717252,-0.372409815,50,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1064,Cu++ + Br + NC1CCC(F)(F)CC1,34,NC1CCC(F)(F)CC1,137,8,7,1,9,2,0,0,1,1,3,0,1,0,0,1,1,0,1,0,0.247823108,-0.327704134,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1065,Cu++ + Br + NCCCCc1cc2cccc3ccc4cccc1c4c32,34,NCCCCc1cc2cccc3ccc4cccc1c4c32,137,8,7,0.2,21,2,0,4,1,1,1,4,0,0,4,0,0,0,0,0,-0.00240371,-0.33047331,104,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1066,Cu++ + Br + CCCN,34,CCCN,137,8,7,1,4,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.007990569,-0.330483922,26,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1067,Cu++ + Br + CC(N)c1ccc(Cl)cc1,34,CC(N)c1ccc(Cl)cc1,137,8,7,0.25,10,2,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0.040570332,-0.324170879,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1068,Cu++ + Br + Nc1cccnc1,34,Nc1cccnc1,143,8,8,0,7,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0.05000754,-0.397481955,36,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1069,Cu++ + Br + NCCn1ccnc1,34,NCCn1ccnc1,0,0,0,0.4,8,2,1,1,3,1,3,2,0,0,0,0,0,0,0,0,0.094585015,-0.336228936,44,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1070,Cu++ + Br + NCc1ccncc1,34,NCc1ccncc1,143,8,8,0.166666667,8,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0.027052312,-0.326495697,42,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1071,Cu++ + Br + NCCc1ccc(F)cc1,34,NCCc1ccc(F)cc1,137,8,7,0.25,10,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.122727229,-0.330142607,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1072,Cu++ + Br + CC(=N)N,34,CC(=N)N,141,8,8,0.5,4,3,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.087312521,-0.387897799,24,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1073,Cu++ + Br + NCc1ccc(C(F)(F)F)cc1,34,NCc1ccc(C(F)(F)F)cc1,137,8,7,0.25,12,2,0,1,1,1,4,1,0,0,1,0,0,0,0,0,0.41590985,-0.326497504,66,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1074,Cu++ + Br + CC(N)c1ccccc1,34,CC(N)c1ccccc1,137,8,7,0.25,9,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.026557074,-0.324170891,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1075,Cu++ + Br + FC1CCCNCC1,34,FC1CCCNCC1,141,8,8,1,8,1,0,0,1,1,2,0,1,1,0,0,0,1,1,0,0.101372764,-0.316623242,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1076,Cu++ + Br + CN(C)C(=N)N=C(N)N,34,CN(C)C(=N)N=C(N)N,141,8,8,0.5,9,5,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0.219974319,-0.369752301,52,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1077,Cu++ + Br + CNCc1cccc(F)c1,34,CNCc1cccc(F)c1,141,8,8,0.25,10,1,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.123031106,-0.315693651,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1078,Cu++ + Br + NC1CCOCC1,34,NC1CCOCC1,145,8,7,1,7,2,0,0,2,1,2,0,1,1,0,0,0,1,1,0,0.048031748,-0.381329203,42,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1079,Cu++ + Br + NCc1ccccc1F,34,NCc1ccccc1F,137,8,7,0.142857143,9,2,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0.127183342,-0.32640787,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1080,Cu++ + Br + NCCc1ccc(-c2ccccc2)cc1,34,NCCc1ccc(-c2ccccc2)cc1,137,8,7,0.142857143,15,2,0,2,1,1,1,3,0,0,2,0,0,0,0,0,-0.003669804,-0.330142607,76,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1081,Cu++ + Br + CNc1ccc(F)cc1,34,CNc1ccc(F)cc1,141,8,8,0.142857143,9,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0.122859071,-0.388119318,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1082,Cu++ + Br + CNCc1cccc(Cl)c1,34,CNCc1cccc(Cl)c1,141,8,8,0.25,10,1,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.040871726,-0.31569455,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1083,Cu++ + Br + CNCc1cccc(Br)c1,34,CNCc1cccc(Br)c1,141,8,8,0.25,10,1,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.020239507,-0.315694772,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1084,Cu++ + Br + N#CCCN,34,N#CCCN,139,8,8,0.666666667,5,2,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0.063452999,-0.329448048,28,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1085,Cu++ + Br + Brc1cccnc1,34,Brc1cccnc1,0,0,0,0,7,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0.040961833,-0.26355722,36,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1086,Cu++ + Br + NCC1CCC(CN)CC1,34,NCC1CCC(CN)CC1,137,8,7,1,10,4,0,0,2,2,2,2,1,0,0,1,1,0,1,0,-0.004886101,-0.330197388,60,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1087,Cu++ + Br + NCCN,34,NCCN,137,8,7,1,4,4,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0.004613277,-0.329216191,26,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1088,Cu++ + Br + CCCCC#CC#CCCN,34,CCCCC#CC#CCCN,137,8,7,0.6,11,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0.022203522,-0.329523953,60,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1089,Cu++ + Br + CC(CN)CCCN,34,CC(CN)CCCN,137,8,7,1,8,4,0,0,2,2,2,4,0,0,0,0,0,0,0,0,-0.005149481,-0.33047332,50,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1090,Cu++ + Br + CCCCCCCCCCCCCCCCN,34,CCCCCCCCCCCCCCCCN,137,8,7,1,17,2,0,0,1,1,1,14,0,0,0,0,0,0,0,0,-0.007727547,-0.330473504,104,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1091,Cu++ + Br + NCCCCOc1cccc2ccccc12,34,NCCCCOc1cccc2ccccc12,145,8,7,0.285714286,16,2,0,2,2,1,2,5,0,0,2,0,0,0,0,0,0.126607725,-0.492946517,84,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1092,Cu++ + Br + NCCCN,34,NCCCN,137,8,7,1,5,4,0,0,2,2,2,2,0,0,0,0,0,0,0,0,-0.006525302,-0.330424877,32,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1093,Cu++ + Br + CNc1cccc(F)c1,34,CNc1cccc(F)c1,141,8,8,0.142857143,9,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0.12476414,-0.388037791,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1094,Cu++ + Br + NCCCCC(=O)O,34,NCCCCC(=O)O,142,8,8,0.8,8,3,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0.302840409,-0.481230385,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1095,Cu++ + Br + C1CCNCC1,34,C1CCNCC1,116,8,12,1,6,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,-0.00489114,-0.316732581,36,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1096,Cu++ + Br + Cc1ccsc1-c1ccc(-c2sc(-c3ccc(CCN)s3)cc2C)s1,34,Cc1ccsc1-c1ccc(-c2sc(-c3ccc(CCN)s3)cc2C)s1,0,0,0,0.2,25,2,4,4,5,1,5,5,0,0,0,0,0,0,0,0,0.047840518,-0.330112693,128,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1097,Cu++ + Br + NCCCl,34,NCCCl,137,8,7,1,4,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0.034591107,-0.32928722,26,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1098,Cu++ + Br + NCCc1ccncc1,34,NCCc1ccncc1,143,8,8,0.285714286,9,2,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0.027004306,-0.330142592,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1099,Cu++ + Br + NCCc1ccccn1,34,NCCc1ccccn1,143,8,8,0.285714286,9,2,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0.041567711,-0.330084403,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1100,Cu++ + Br + NCCc1cccnc1,34,NCCc1cccnc1,143,8,8,0.285714286,9,2,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0.029983321,-0.330141633,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1101,Cu++ + Br + CNc1ccccc1,34,CNc1ccccc1,141,8,8,0.142857143,8,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.033704291,-0.388122069,42,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1102,Cu++ + Br + Cc1ccc(CN)cc1,34,Cc1ccc(CN)cc1,137,8,7,0.25,9,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.017761097,-0.326497504,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1103,Cu++ + Br + CNc1ccc(OC)cc1,34,CNc1ccc(OC)cc1,0,0,0,0.25,10,1,0,1,2,1,2,2,0,0,1,0,0,0,0,0,0.118509887,-0.496765892,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1104,Cu++ + Br + Nc1ccc(Cl)cc1,34,Nc1ccc(Cl)cc1,137,8,7,0,8,2,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0.040699479,-0.398727447,42,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1105,Cu++ + Br + Nc1ccc(Br)cc1,34,Nc1ccc(Br)cc1,137,8,7,0,8,2,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0.03142686,-0.398727786,42,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1106,Cu++ + Br + NCCc1cc(Cl)cc(Cl)c1,34,NCCc1cc(Cl)cc(Cl)c1,137,8,7,0.25,11,2,0,1,1,1,3,2,0,0,1,0,0,0,0,0,0.042305099,-0.330142593,60,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1107,Cu++ + Br + NCCc1cc(Br)cc(Br)c1,34,NCCc1cc(Br)cc(Br)c1,137,8,7,0.25,11,2,0,1,1,1,3,2,0,0,1,0,0,0,0,0,0.018872643,-0.330142596,60,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1108,Cu++ + Br + Cc1cc(C)cc(CCN)c1,34,Cc1cc(C)cc(CCN)c1,137,8,7,0.4,11,2,0,1,1,1,1,2,0,0,1,0,0,0,0,0,-0.00366947,-0.330142604,60,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1109,Cu++ + Br + NCCc1ccccc1Br,34,NCCc1ccccc1Br,137,8,7,0.25,10,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0.02072754,-0.330141917,54,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1111,Cu++ + Br + NCCc1ncc[nH]1,34,NCCc1ncc[nH]1,107,8,7,0.4,8,3,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0.106766644,-0.348552277,44,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1112,Cu++ + Br + CNCCN,34,CNCCN,141,8,8,1,5,3,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0.007144858,-0.329208305,32,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1113,Cu++ + Br + NC1CCCCC1N,34,NC1CCCCC1N,137,8,7,1,8,4,0,0,2,2,2,0,1,0,0,1,1,0,1,0,0.019178906,-0.326315475,48,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1114,Cu++ + Br + COc1ccc(CCN)cc1,34,COc1ccc(CCN)cc1,145,8,7,0.333333333,11,2,0,1,2,1,2,3,0,0,1,0,0,0,0,0,0.118377749,-0.496768219,60,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
1115,Cu++ + Br + NCCc1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)s1,34,NCCc1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)s1,0,0,0,0.111111111,23,2,4,4,5,1,5,5,0,0,0,0,0,0,0,0,0.044922539,-0.330112693,116,0,0,0,Br,1.82,7.56,0.84,8.276253046,3.36,2.96,36,79.904,-1,34,Cu++,1,3555,1957.9,8.276253046,28.56812686,1.9,27,9,0.87
